DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	1.75436	175	4	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.75459	175	4	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.75462	175	4	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.75482	175	4	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.75486	175	4	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.75509	175	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.75514	175	5	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75532	175	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.75537	175	5	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75559	175	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.75564	175	5	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75582	175	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.75587	175	5	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75609	175	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.75614	175	6	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75632	175	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.75636	175	6	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.75659	175	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.75662	175	6	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.75682	175	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.75686	175	6	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.75709	175	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.75714	175	7	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75732	175	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.75737	175	7	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75759	175	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.75764	175	7	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75782	175	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.75786	175	7	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.75809	175	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.75812	175	8	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.75832	175	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.75836	175	8	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.75859	175	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.75864	175	8	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75882	175	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.75887	175	8	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75909	175	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.75914	175	9	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75932	175	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.75937	175	9	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75959	175	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.75964	175	9	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.75982	175	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.75986	175	9	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76009	176	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76012	176	0	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76032	176	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76036	176	0	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76059	176	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76064	176	0	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76082	176	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76087	176	0	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76109	176	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76114	176	1	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76132	176	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76136	176	1	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76159	176	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76162	176	1	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76182	176	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76186	176	1	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76209	176	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76214	176	2	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76232	176	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76237	176	2	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76259	176	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76264	176	2	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76282	176	2	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76287	176	2	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76309	176	3	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76314	176	3	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76332	176	3	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76336	176	3	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76359	176	3	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76362	176	3	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76382	176	3	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76386	176	3	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76409	176	4	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76414	176	4	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76432	176	4	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76437	176	4	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76459	176	4	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76464	176	4	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76482	176	4	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76486	176	4	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76509	176	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76512	176	5	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76532	176	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76536	176	5	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76559	176	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76564	176	5	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76582	176	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76587	176	5	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76609	176	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76614	176	6	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76632	176	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76637	176	6	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76659	176	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76664	176	6	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76682	176	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76686	176	6	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76709	176	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76712	176	7	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76732	176	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76736	176	7	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76759	176	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76764	176	7	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76782	176	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76787	176	7	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76809	176	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76814	176	8	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76832	176	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76836	176	8	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76859	176	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76862	176	8	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76882	176	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76886	176	8	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.76909	176	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76914	176	9	0	5	3	1	1	0	3084	18	0	12.3225 	1	0.00167182
DL	1.76932	176	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76937	176	9	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76959	176	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.76964	176	9	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.76982	176	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.76987	176	9	3	4	3	1	1	0	3084	18	1	12.3225 	0	0
UL	1.76993	176	9	3	7	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77009	177	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77014	177	0	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77032	177	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77036	177	0	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77059	177	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77062	177	0	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77082	177	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77086	177	0	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77109	177	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77114	177	1	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77132	177	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77137	177	1	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77159	177	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77164	177	1	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77182	177	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77186	177	1	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77209	177	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77212	177	2	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77232	177	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77236	177	2	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77259	177	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77264	177	2	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77282	177	2	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77287	177	2	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77309	177	3	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77314	177	3	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77332	177	3	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77337	177	3	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77359	177	3	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77364	177	3	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77382	177	3	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77386	177	3	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77409	177	4	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77412	177	4	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77432	177	4	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77436	177	4	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77459	177	4	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77464	177	4	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77482	177	4	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77487	177	4	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77509	177	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77514	177	5	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77532	177	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77536	177	5	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77559	177	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77562	177	5	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77582	177	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77586	177	5	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77609	177	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77614	177	6	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77632	177	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77637	177	6	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77659	177	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77664	177	6	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77682	177	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77687	177	6	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77709	177	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77714	177	7	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77732	177	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77736	177	7	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77759	177	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77762	177	7	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77782	177	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77786	177	7	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77809	177	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77814	177	8	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77832	177	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77837	177	8	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77859	177	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77864	177	8	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77882	177	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77886	177	8	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77909	177	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77912	177	9	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77932	177	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77936	177	9	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.77959	177	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.77964	177	9	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.77982	177	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.77987	177	9	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78009	178	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78014	178	0	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78032	178	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78037	178	0	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78059	178	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78064	178	0	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78082	178	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78086	178	0	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78109	178	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78112	178	1	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78132	178	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78136	178	1	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78159	178	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78164	178	1	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78182	178	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78187	178	1	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78209	178	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78214	178	2	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78232	178	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78236	178	2	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78259	178	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78262	178	2	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78282	178	2	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78286	178	2	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78309	178	3	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78314	178	3	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78332	178	3	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78337	178	3	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78359	178	3	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78366	178	3	2	5	4	1	1	0	4113	18	0	12.3225 	0	0.00200585
DL	1.78382	178	3	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78387	178	3	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78409	178	4	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78412	178	4	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78432	178	4	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78434	178	4	1	4	1	1	1	0	1029	18	0	12.3225 	0	0.000669063
DL	1.78459	178	4	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78462	178	4	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78482	178	4	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78487	178	4	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78509	178	5	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78516	178	5	0	5	4	1	1	0	4113	18	0	12.3225 	0	0.00200585
DL	1.78532	178	5	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78537	178	5	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78559	178	5	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78562	178	5	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78582	178	5	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78584	178	5	3	4	1	1	1	0	1029	18	0	12.3225 	0	0.000669063
DL	1.78609	178	6	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78612	178	6	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78632	178	6	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78637	178	6	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78659	178	6	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78666	178	6	2	5	4	1	1	0	4113	18	0	12.3225 	0	0.00200585
DL	1.78682	178	6	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78687	178	6	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78709	178	7	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78714	178	7	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78732	178	7	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78736	178	7	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78759	178	7	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78762	178	7	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78782	178	7	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78786	178	7	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78809	178	8	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78814	178	8	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78832	178	8	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78837	178	8	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78859	178	8	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78864	178	8	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78882	178	8	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78886	178	8	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78909	178	9	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78912	178	9	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78932	178	9	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78936	178	9	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.78959	178	9	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.78964	178	9	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.78982	178	9	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.78987	178	9	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.79009	179	0	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.79014	179	0	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.79032	179	0	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.79037	179	0	1	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.79059	179	0	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.79064	179	0	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.79082	179	0	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.79086	179	0	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.79109	179	1	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.79112	179	1	0	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.79132	179	1	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.79136	179	1	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.79159	179	1	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.79164	179	1	2	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.79182	179	1	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.79187	179	1	3	4	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.79209	179	2	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.79214	179	2	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.79232	179	2	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.79236	179	2	1	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.79259	179	2	2	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.79262	179	2	2	5	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.79282	179	2	3	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
UL	1.79286	179	2	3	4	2	1	1	0	2058	18	0	12.3225 	0	0.00100343
DL	1.79309	179	3	0	1	4	1	1	0	4113	18	0	12.3225	0	0.00200585
UL	1.79314	179	3	0	5	3	1	1	0	3084	18	0	12.3225 	0	0.00167182
DL	1.79332	179	3	1	1	3	1	1	0	3084	18	0	12.3225	0	0.00167182
